2018-04-10 20:49:47,2018-04-18 23:18:38,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-11 14:55:57,2018-04-23 14:40:45,4,Firefox,0,"",39,4032,,0,0,0,17,An Giang
2018-04-11 15:05:09,2018-04-11 22:12:48,1,Firefox,0,"",34,3920,,0,0,0,17,An Giang
2018-04-11 15:10:36,2018-04-13 18:21:07,2,Firefox,0,"",45,6932,,0,0,0,17,An Giang
2018-04-11 22:35:07,2018-04-11 23:06:35,1,Firefox,0,"",39,4032,,0,0,0,18,An Giang
2018-04-10 20:49:49,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,15,Bạc Liêu
2018-04-12 01:57:38,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,16,Bắc Ninh
2018-04-10 20:49:49,2018-04-24 01:11:16,1,Firefox,0,"",45,6932,1,0,0,0,16,Cần Thơ
2018-04-10 23:30:19,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Hà Giang
2018-04-11 01:06:47,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Hà Nam
2018-04-11 15:17:27,2018-04-11 15:19:24,1,Firefox,0,"",39,4032,,0,0,0,18,Hà Nam
2018-04-11 15:19:42,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,18,Hà Nam
2018-04-11 15:25:29,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,18,Hà Nam
2018-04-10 23:44:52,2018-04-11 01:05:15,4,Firefox,0,"",39,4032,,0,0,0,18,Hà Nội
2018-04-11 00:35:06,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Hà Nội
2018-04-11 23:08:18,2018-04-16 16:12:57,2,Firefox,0,"",39,4032,,0,0,0,17,Hải Dương
2018-04-11 23:09:02,2018-04-12 01:44:41,2,Firefox,0,"",34,3920,,0,0,0,17,Hải Dương
2018-04-11 23:10:54,2018-04-14 15:26:10,3,Firefox,0,"",45,6932,5,0,0,0,17,Hải Dương
2018-04-11 22:24:37,2018-04-30 12:02:31,7,Firefox,0,"",39,4032,,0,0,0,17,Khánh Hòa
2018-04-10 20:49:49,2018-04-11 01:08:25,1,Firefox,0,"",45,6932,,0,0,0,17,Lâm Đồng
2018-04-10 21:34:03,2018-04-10 21:59:59,1,Firefox,0,"",34,3920,,0,0,0,17,Nam Định
2018-04-10 21:49:32,2018-04-10 21:59:10,1,Firefox,0,"",45,6932,,0,0,0,17,Nam Định
2018-04-10 21:58:10,2018-04-10 21:58:57,1,Firefox,0,"",39,4032,,0,0,0,17,Nam Định
2018-04-11 11:45:14,2018-04-14 01:51:20,2,Firefox,0,"",39,4032,,0,0,0,17,Nghệ An
2018-04-11 22:46:26,2018-05-05 01:56:48,1,Firefox,0,"",34,3920,,0,0,0,17,Nghệ An
